price,m2_price,square,rooms,district,micro_district,building_type,floor,floors,condition,building_age,floor_to_floors,is_good_floor
59000,1017,58,2,1,2,1,10,12,2,4,0.8333333333333334,0
55000,948,58,2,2,1,1,5,10,5,6,0.5,1
160000,1481,108,4,2,4,2,4,9,5,3,0.4444444444444444,1
56750,822,69,2,1,0,1,9,14,5,3,0.6428571428571429,0
59422,1100,54,1,1,0,1,7,14,5,3,0.5,1
120000,1078,111,4,0,1,2,14,14,5,6,1.0,0
37000,561,66,2,3,0,2,1,2,5,30,0.5,0
63000,1050,60,3,1,2,2,4,5,5,36,0.8,0
54000,1149,47,2,1,0,2,2,12,5,4,0.16666666666666666,1
54000,1080,50,1,3,0,1,5,9,5,5,0.5555555555555556,0
66000,750,88,3,2,2,1,11,14,2,6,0.7857142857142857,0
98000,1043,94,3,2,2,1,6,13,5,6,0.46153846153846156,1
44500,1112,40,1,0,1,2,10,11,6,7,0.9090909090909091,0
32500,903,36,1,2,1,2,5,11,5,5,0.45454545454545453,1
83000,994,84,3,1,0,2,2,9,5,4,0.2222222222222222,1
44000,936,47,2,2,1,2,5,5,6,6,1.0,0
36500,869,42,1,0,2,2,9,9,4,7,1.0,0
38800,995,39,1,0,2,2,1,5,4,7,0.2,0
50000,1111,45,1,0,2,2,5,5,5,7,1.0,0
170000,944,180,4,2,3,1,11,12,6,11,0.9166666666666666,0
209600,800,262,5,2,3,1,12,13,2,6,0.9230769230769231,0
36500,562,65,2,2,2,1,9,12,0,6,0.75,0
60000,1224,49,1,1,0,1,11,12,5,4,0.9166666666666666,0
60000,952,63,2,2,1,2,4,6,4,6,0.6666666666666666,0
112000,1087,103,3,1,0,1,8,10,5,4,0.8,0
60000,1200,50,1,1,0,1,11,12,5,4,0.9166666666666666,0
59000,1204,49,1,1,0,1,10,12,5,5,0.8333333333333334,0
54000,1050,51,2,3,1,1,13,15,5,7,0.8666666666666667,0
74000,1194,62,3,3,1,0,6,9,4,45,0.6666666666666666,0
60000,1200,50,1,1,0,1,11,12,5,4,0.9166666666666666,0
82000,1242,66,2,3,4,2,9,12,5,7,0.75,0
42500,1214,35,1,1,2,0,1,5,4,4,0.2,0
66000,1213,54,2,1,2,0,6,9,6,4,0.6666666666666666,0
87000,1088,80,2,2,2,2,5,9,5,6,0.5555555555555556,0
57000,851,67,3,3,4,2,1,5,6,7,0.2,0
68000,773,88,3,2,2,1,11,14,5,4,0.7857142857142857,0
39000,1000,39,1,1,0,1,6,12,2,3,0.5,1
145000,1408,103,3,1,0,1,3,12,5,6,0.25,1
44000,898,49,1,1,1,1,3,12,5,4,0.25,1
50500,754,67,2,1,0,1,8,16,2,3,0.5,1
57000,1140,50,2,1,3,2,7,8,5,4,0.875,0
61100,1300,47,1,1,0,1,5,16,2,3,0.3125,1
53000,1128,47,2,1,2,2,1,5,5,4,0.2,0
97000,1032,94,3,2,2,1,6,13,5,5,0.46153846153846156,1
95000,950,100,3,2,2,2,7,10,5,6,0.7,0
149500,1150,130,4,1,0,1,14,16,2,3,0.875,0
89700,1150,78,2,1,0,1,5,14,2,3,0.35714285714285715,1
78000,929,84,3,1,0,0,8,10,5,4,0.8,0
84280,860,98,3,3,1,1,5,14,2,4,0.35714285714285715,1
41500,769,54,2,1,4,1,2,10,2,2,0.2,1
64000,1032,62,2,1,2,1,9,10,5,5,0.9,0
42000,1000,42,1,1,0,1,5,10,2,3,0.5,1
99499,1058,94,3,2,2,1,6,13,5,5,0.46153846153846156,1
62300,1271,49,1,1,0,1,11,12,5,5,0.9166666666666666,0
160000,1301,123,3,3,3,1,12,12,5,6,1.0,0
64500,750,86,2,1,0,1,2,12,2,4,0.16666666666666666,1
35000,538,65,2,2,2,2,9,12,5,6,0.75,0
40500,1266,32,1,3,1,2,4,5,6,7,0.8,0
19500,975,20,1,3,0,2,2,3,5,6,0.6666666666666666,0
35000,972,36,1,2,0,2,5,10,5,6,0.5,1
46000,958,48,2,0,1,2,4,4,6,7,1.0,0
28900,705,41,2,3,0,2,5,9,5,7,0.5555555555555556,0
80000,1111,72,4,1,0,0,4,9,5,4,0.4444444444444444,1
70992,730,97,3,3,1,1,12,15,2,3,0.8,0
45050,850,53,1,2,2,1,2,12,2,4,0.16666666666666666,1
49500,1151,43,2,1,0,0,2,4,5,4,0.5,1
49500,1053,47,2,1,0,0,2,4,5,4,0.5,1
59000,1261,47,1,1,0,1,10,16,2,3,0.625,0
41000,1025,40,2,3,2,2,1,3,5,7,0.3333333333333333,0
41000,1025,40,2,3,2,2,1,3,5,7,0.3333333333333333,0
63000,1537,41,1,1,0,1,3,12,5,6,0.25,1
64000,1164,55,2,1,2,1,2,13,5,4,0.15384615384615385,1
38500,1100,35,1,1,3,2,3,4,5,4,0.75,0
125000,1013,123,3,1,2,1,5,10,5,15,0.5,1
48900,1137,43,2,1,2,2,2,4,4,4,0.5,1
61500,1183,52,2,1,2,0,2,9,4,4,0.2222222222222222,1
36500,912,40,2,0,1,2,3,4,5,7,0.75,0
58500,750,78,2,1,0,2,9,14,2,3,0.6428571428571429,0
64500,921,70,3,2,4,2,2,5,3,45,0.4,1
97000,1032,94,3,2,2,1,6,13,5,5,0.46153846153846156,1
149000,1146,130,4,1,0,1,14,16,2,3,0.875,0
64000,1164,55,2,1,0,1,2,12,5,4,0.16666666666666666,1
51809,1030,50,1,1,0,2,11,14,2,3,0.7857142857142857,0
61500,1183,52,2,1,2,2,2,9,5,4,0.2222222222222222,1
62000,1292,48,1,1,0,1,1,9,5,3,0.1111111111111111,0
117000,1114,105,3,1,0,1,8,12,2,6,0.6666666666666666,0
52000,1182,44,1,2,4,2,10,12,5,6,0.8333333333333334,0
60000,1034,58,3,1,2,0,5,5,5,4,1.0,0
149000,1146,130,4,1,0,1,14,16,2,3,0.875,0
52500,1193,44,1,3,3,1,4,10,5,3,0.4,1
58000,919,63,2,1,0,1,7,12,2,3,0.5833333333333334,0
52500,1193,44,1,2,4,2,4,10,5,6,0.4,1
52000,963,54,2,1,0,1,8,10,5,3,0.8,0
77000,895,86,3,2,2,1,9,11,3,6,0.8181818181818182,0
59500,1026,58,3,1,2,0,5,5,6,4,1.0,0
50000,500,100,3,3,0,2,9,10,5,3,0.9,0
33000,702,47,1,2,3,1,12,12,2,3,1.0,0
36000,898,40,1,3,3,1,15,15,2,5,1.0,0
63500,1155,55,2,1,2,1,2,13,5,4,0.15384615384615385,1
53000,1262,42,1,3,3,1,7,12,5,5,0.5833333333333334,0
76000,1086,70,3,0,2,0,1,5,6,7,0.2,0
71000,1224,58,2,1,2,1,9,12,5,3,0.75,0
42500,733,58,2,1,0,1,12,14,5,1,0.8571428571428571,0
225000,1324,170,4,3,1,2,3,10,5,7,0.3,1
95500,853,112,3,3,3,1,9,12,5,5,0.75,0
112828,733,154,4,1,0,2,11,14,5,4,0.7857142857142857,0
68500,1317,52,2,2,1,0,8,9,6,6,0.8888888888888888,0
136000,1162,117,3,2,4,2,2,9,5,6,0.2222222222222222,1
64000,1164,55,2,1,2,2,2,12,5,4,0.16666666666666666,1
61000,1109,55,1,1,0,0,5,12,5,5,0.4166666666666667,1
77000,786,98,3,3,1,1,12,15,5,3,0.8,0
46500,1033,45,1,2,1,1,5,10,5,5,0.5,1
78500,1154,68,2,1,4,2,10,10,5,4,1.0,0
70700,786,90,3,1,0,1,11,12,5,4,0.9166666666666666,0
61778,950,65,2,1,0,0,3,14,5,3,0.21428571428571427,1
57000,864,66,2,1,3,2,12,13,5,4,0.9230769230769231,0
38800,1293,30,1,1,3,2,2,3,6,66,0.6666666666666666,0
54000,1286,42,1,3,3,1,7,12,5,5,0.5833333333333334,0
82000,1242,66,2,3,4,1,9,12,5,7,0.75,0
95000,950,100,3,2,1,2,7,10,5,6,0.7,0
72000,809,89,3,2,4,2,9,10,5,6,0.9,0
66000,1100,60,2,1,1,1,7,7,5,4,1.0,0
61000,1271,48,2,1,2,0,8,9,6,4,0.8888888888888888,0
28000,651,43,2,3,0,2,1,2,3,60,0.5,0
88000,1000,88,3,1,2,2,6,10,5,4,0.6,0
52500,905,58,3,1,2,2,4,4,5,4,1.0,0
71000,617,115,3,0,3,1,5,9,5,7,0.5555555555555556,0
68500,1317,52,1,2,2,2,8,9,5,6,0.8888888888888888,0
45500,910,50,2,2,1,2,10,11,5,6,0.9090909090909091,0
56500,974,58,3,1,2,0,1,4,5,4,0.25,0
83500,861,97,4,1,0,1,11,12,2,3,0.9166666666666666,0
51500,1207,43,1,1,0,1,3,12,5,4,0.25,1
61800,922,67,2,0,2,2,10,10,5,7,1.0,0
38250,850,45,1,1,0,1,7,14,0,3,0.5,1
61800,922,67,2,0,2,2,10,10,5,7,1.0,0
93600,1200,78,2,1,0,1,5,14,5,3,0.35714285714285715,1
53900,914,59,3,2,2,2,4,4,5,6,1.0,0
43800,952,46,1,1,1,2,7,9,5,4,0.7777777777777778,0
105000,1071,98,3,1,0,1,7,9,5,3,0.7777777777777778,0
66000,1179,56,2,2,1,1,9,9,5,9,1.0,0
180000,1224,147,3,2,2,1,7,18,5,11,0.3888888888888889,1
56000,1217,46,2,2,1,2,1,4,6,6,0.25,0
200000,1136,176,5,3,1,1,1,10,5,10,0.1,0
42000,1000,42,2,1,2,0,15,16,5,39,0.9375,0
52000,963,54,2,1,0,1,8,10,6,4,0.8,0
76500,981,78,2,1,4,1,1,9,5,4,0.1111111111111111,0
66500,1188,56,2,2,1,1,9,9,5,6,1.0,0
47000,1093,43,2,0,3,0,4,5,3,47,0.8,0
82000,812,101,3,0,2,2,6,10,6,8,0.6,0
61000,782,78,3,1,0,2,11,13,2,4,0.8461538461538461,0
41500,1221,34,1,0,3,1,3,9,6,7,0.3333333333333333,1
135000,1089,124,4,3,4,2,12,14,5,7,0.8571428571428571,0
55000,948,58,3,1,3,2,4,5,5,4,0.8,0
156600,870,180,4,1,0,1,3,14,2,4,0.21428571428571427,1
35000,841,42,1,2,2,1,13,14,2,4,0.9285714285714286,0
38500,1132,34,3,0,3,2,8,9,5,7,0.8888888888888888,0
72000,1412,51,2,3,4,1,8,12,5,8,0.6666666666666666,0
39500,919,43,1,1,0,2,9,12,2,3,0.75,0
72000,809,89,3,3,3,2,9,10,2,7,0.9,0
91000,1083,84,3,1,0,1,8,9,5,5,0.8888888888888888,0
128700,820,157,4,1,0,1,11,14,2,4,0.7857142857142857,0
50000,1000,50,2,0,2,2,4,5,5,7,0.8,0
58000,945,61,2,1,0,1,6,14,2,4,0.42857142857142855,1
30500,984,31,1,1,4,2,5,12,5,4,0.4166666666666667,1
86000,956,90,2,2,1,1,11,12,3,6,0.9166666666666666,0
105500,1088,97,3,1,0,1,7,12,6,4,0.5833333333333334,0
86500,1081,80,3,0,3,0,2,9,6,7,0.2222222222222222,1
28500,524,54,1,1,0,1,7,14,0,1,0.5,1
55500,1181,47,1,0,2,1,6,13,6,4,0.46153846153846156,1
59500,1026,58,3,1,2,0,5,5,6,4,1.0,0
46500,1033,45,1,2,1,1,11,12,5,3,0.9166666666666666,0
96500,1016,95,3,2,2,2,6,12,5,6,0.5,1
71500,622,115,3,0,3,1,5,9,2,4,0.5555555555555556,0
43500,1145,38,1,1,3,1,3,12,4,4,0.25,1
152000,1169,130,4,1,0,1,5,16,2,3,0.3125,1
85500,830,103,3,1,4,1,3,12,5,3,0.25,1
42500,1214,35,1,1,2,0,1,5,6,4,0.2,0
56000,1217,46,1,0,2,1,6,13,5,4,0.46153846153846156,1
85000,1308,65,2,1,0,1,5,10,5,4,0.5,1
81000,1227,66,2,3,4,1,9,12,5,7,0.75,0
67000,848,79,3,2,0,0,5,5,5,6,1.0,0
82000,1242,66,2,3,4,1,9,12,6,7,0.75,0
37680,785,48,1,2,2,1,2,14,2,4,0.14285714285714285,1
94000,940,100,3,2,2,2,10,10,5,8,1.0,0
55500,895,62,2,1,0,1,5,14,2,4,0.35714285714285715,1
155000,1520,102,3,1,0,1,13,14,5,6,0.9285714285714286,0
32000,508,63,2,1,0,1,10,10,0,1,1.0,0
88500,903,98,3,3,1,1,5,14,2,4,0.35714285714285715,1
62500,933,67,2,0,2,1,3,10,6,7,0.3,1
73500,1267,58,3,1,2,0,2,4,5,4,0.5,1
43000,977,44,1,1,2,1,4,9,5,4,0.4444444444444444,1
115000,1027,112,3,1,4,2,2,9,5,4,0.2222222222222222,1
76000,1013,75,2,2,2,1,3,9,6,6,0.3333333333333333,1
54800,1015,54,1,1,0,1,3,9,6,4,0.3333333333333333,1
115000,1027,112,3,1,0,2,2,9,6,4,0.2222222222222222,1
258000,1217,212,6 и более,3,1,1,10,11,2,9,0.9090909090909091,0
26000,500,52,1,1,0,1,9,14,1,3,0.6428571428571429,0
29000,500,58,1,1,0,1,12,14,2,3,0.8571428571428571,0
37700,554,68,2,3,0,2,4,5,6,8,0.8,0
140000,1138,123,3,1,3,1,8,12,5,10,0.6666666666666666,0
36000,800,45,1,1,0,1,14,16,5,1,0.875,0
86300,959,90,3,2,1,1,11,12,5,6,0.9166666666666666,0
66000,1269,52,2,1,2,0,2,9,5,35,0.2222222222222222,1
65000,1226,53,1,1,0,0,7,14,2,4,0.5,1
45500,850,54,1,2,2,1,4,12,5,4,0.3333333333333333,1
77928,1020,76,2,1,0,1,11,12,5,4,0.9166666666666666,0
25000,532,47,1,2,1,1,9,9,2,5,1.0,0
85000,1164,73,3,1,0,2,10,11,5,4,0.9090909090909091,0
115000,958,120,3,2,2,2,10,10,5,6,1.0,0
98500,1048,94,3,2,2,2,6,13,5,6,0.46153846153846156,1
50000,1111,45,2,1,2,0,2,4,6,55,0.5,1
75000,1210,62,3,3,0,2,1,5,6,7,0.2,0
97000,1032,94,3,2,2,1,6,13,5,6,0.46153846153846156,1
98500,1048,94,3,2,2,1,6,13,5,6,0.46153846153846156,1
57000,764,75,2,1,0,1,8,9,2,4,0.8888888888888888,0
42500,1214,35,1,0,1,2,7,9,5,7,0.7777777777777778,0
35000,778,45,1,3,2,0,9,9,2,7,1.0,0
44000,1000,44,1,1,0,2,7,9,5,4,0.7777777777777778,0
52500,991,53,1,0,2,1,8,13,2,4,0.6153846153846154,0
57000,1140,50,1,3,4,2,5,9,5,9,0.5555555555555556,0
46000,1438,32,1,1,0,2,3,9,5,3,0.3333333333333333,1
41000,752,54,3,2,0,2,1,2,6,6,0.5,0
81750,750,109,3,1,0,2,3,14,2,3,0.21428571428571427,1
107000,1000,107,3,2,4,2,6,10,5,6,0.6,0
148000,1138,130,3,1,0,2,3,9,6,4,0.3333333333333333,1
68000,747,91,3,2,3,2,5,5,6,57,1.0,0
48500,1032,47,2,1,0,0,4,4,4,4,1.0,0
39500,1129,35,1,2,2,2,4,9,6,6,0.4444444444444444,1
43000,1132,38,1,0,2,0,3,5,6,7,0.6,0
53000,1019,52,2,1,2,0,2,9,5,4,0.2222222222222222,1
50500,1052,48,2,1,0,0,1,4,6,4,0.25,0
131760,1080,122,3,1,0,1,7,18,2,0,0.3888888888888889,1
63000,1125,56,2,1,0,1,6,12,5,7,0.5,1
51800,1030,50,2,1,0,0,11,14,5,3,0.7857142857142857,0
48500,758,64,2,2,2,1,12,14,2,4,0.8571428571428571,0
82200,1041,79,2,1,0,1,2,10,2,3,0.2,1
55500,1207,46,1,0,2,1,6,13,5,4,0.46153846153846156,1
52500,1141,46,1,1,2,2,4,13,5,4,0.3076923076923077,1
73000,1028,71,2,2,2,2,3,10,5,6,0.3,1
74000,1042,71,2,2,2,2,4,10,5,6,0.4,1
42000,875,48,1,1,1,0,8,9,5,4,0.8888888888888888,0
70000,972,72,2,1,2,1,8,13,6,6,0.6153846153846154,0
31500,768,41,1,2,2,1,13,14,2,4,0.9285714285714286,0
59000,756,78,2,1,0,2,10,14,5,3,0.7142857142857143,0
56000,836,67,2,2,1,1,6,12,2,3,0.5,1
38700,944,41,2,2,1,1,3,5,5,3,0.6,0
39500,1129,35,1,2,2,0,4,9,5,6,0.4444444444444444,1
61100,1300,47,1,1,0,1,5,16,2,3,0.3125,1
117000,1114,105,3,1,0,1,8,12,2,6,0.6666666666666666,0
115500,1216,95,3,2,2,1,9,10,5,6,0.9,0
64500,1008,64,3,1,2,0,2,4,5,4,0.5,1
81500,1132,72,2,1,3,1,10,11,5,8,0.9090909090909091,0
35000,933,38,1,1,0,1,7,12,2,3,0.5833333333333334,0
64000,928,69,3,0,0,2,1,6,6,33,0.16666666666666666,0
62000,1069,58,1,1,4,0,4,5,6,4,0.8,0
58500,1009,58,2,1,2,0,1,4,6,4,0.25,0
46000,1022,45,2,0,1,0,4,4,4,52,1.0,0
69000,929,74,2,0,1,1,10,12,5,7,0.8333333333333334,0
65000,1083,60,3,0,3,0,3,5,6,7,0.6,0
36500,924,40,2,0,1,2,3,4,3,57,0.75,0
145000,1115,130,3,1,0,2,3,9,5,15,0.3333333333333333,1
36000,800,45,1,1,0,1,14,16,2,4,0.875,0
86000,956,90,3,2,1,1,11,12,5,6,0.9166666666666666,0
86300,959,90,3,2,1,1,11,12,5,6,0.9166666666666666,0
35000,734,48,1,2,3,1,12,12,2,6,1.0,0
107000,1009,106,3,2,4,1,6,8,5,5,0.75,0
42293,720,59,2,1,0,1,12,14,2,4,0.8571428571428571,0
43000,1132,38,1,0,2,0,3,5,5,7,0.6,0
86300,959,90,3,2,1,1,11,12,6,6,0.9166666666666666,0
50000,1000,50,2,0,1,2,4,5,5,7,0.8,0
37500,1042,36,1,2,3,0,4,9,3,6,0.4444444444444444,1
55500,1181,47,1,0,2,1,6,13,5,4,0.46153846153846156,1
63500,992,64,2,2,4,2,2,5,5,6,0.4,1
153000,1020,150,4,2,2,1,4,10,5,5,0.4,1
62000,1051,59,2,2,2,2,2,12,5,3,0.16666666666666666,1
66500,1039,64,2,2,2,2,2,12,5,3,0.16666666666666666,1
38500,1283,30,1,1,2,2,2,5,6,4,0.4,1
25500,689,37,1,2,1,2,10,10,5,6,1.0,0
38500,1283,30,1,1,2,2,2,5,5,4,0.4,1
62500,933,67,2,0,1,2,3,10,5,4,0.3,1
65000,1032,63,2,0,1,2,7,10,5,4,0.7,0
42000,1000,42,1,1,0,1,5,10,2,3,0.5,1
42500,944,45,1,1,0,0,7,9,5,4,0.7777777777777778,0
70007,700,100,3,1,0,2,2,14,2,3,0.14285714285714285,1
86300,959,90,3,2,1,1,11,12,5,6,0.9166666666666666,0
37501,1014,37,1,2,3,0,4,9,4,6,0.4444444444444444,1
38500,1283,30,1,1,2,2,2,5,5,4,0.4,1
63500,1002,63,3,2,4,2,2,5,3,6,0.4,1
33500,744,45,1,2,1,0,9,9,2,4,1.0,0
27800,591,47,1,2,0,2,7,10,2,3,0.7,0
43500,1208,36,1,0,0,0,4,9,6,39,0.4444444444444444,1
41500,988,42,2,1,2,0,15,16,4,4,0.9375,0
84000,1077,78,3,1,0,0,3,9,5,4,0.3333333333333333,1
38500,1283,30,1,1,2,2,2,5,5,4,0.4,1
39000,1000,39,1,1,0,1,6,12,5,3,0.5,1
62000,1148,54,2,2,0,0,2,5,5,40,0.4,1
69000,719,96,3,2,1,2,7,9,2,2,0.7777777777777778,0
61778,950,65,2,1,0,2,3,14,2,3,0.21428571428571427,1
38000,1027,37,1,1,0,1,7,10,5,3,0.7,0
77700,700,111,3,1,0,2,5,14,5,3,0.35714285714285715,1
53500,764,70,2,2,2,1,9,14,2,4,0.6428571428571429,0
31500,788,40,1,2,2,1,8,14,2,3,0.5714285714285714,0
62800,830,76,2,3,1,1,12,15,2,3,0.8,0
62500,718,87,3,2,2,1,14,14,5,4,1.0,0
72000,828,87,3,2,2,1,3,10,5,4,0.3,1
50500,1098,46,2,2,4,2,2,2,6,65,1.0,0
48500,758,64,2,2,2,2,12,14,5,4,0.8571428571428571,0
76000,1027,74,2,3,1,1,5,13,5,5,0.38461538461538464,1
98560,880,112,3,1,0,1,13,14,2,5,0.9285714285714286,0
47500,950,50,2,1,1,0,1,9,5,4,0.1111111111111111,0
75500,747,101,3,3,1,1,11,15,2,3,0.7333333333333333,0
50000,1000,50,2,0,2,2,4,5,5,7,0.8,0
90000,1500,60,2,3,1,1,10,14,2,4,0.7142857142857143,0
88000,1128,78,2,1,0,1,4,10,5,5,0.4,1
38500,1041,37,1,1,1,2,6,10,5,3,0.6,0
62000,1069,58,2,1,4,0,4,5,6,4,0.8,0
44000,1375,32,1,3,1,2,1,5,5,7,0.2,0
41000,1281,32,1,1,2,0,4,4,5,4,1.0,0
73000,890,82,3,3,0,0,6,9,4,33,0.6666666666666666,0
70700,789,90,3,1,0,1,11,13,2,4,0.8461538461538461,0
49500,1238,40,1,3,1,2,4,5,5,42,0.8,0
66500,831,80,2,0,1,2,9,9,5,9,1.0,0
54800,1015,54,1,1,0,0,3,9,5,4,0.3333333333333333,1
72000,1263,57,2,2,1,1,10,12,5,6,0.8333333333333334,0
48500,1054,46,2,1,3,0,3,4,6,4,0.75,0
42700,1068,40,1,0,3,0,7,9,5,7,0.7777777777777778,0
42000,955,44,1,1,0,2,8,14,5,3,0.5714285714285714,0
39000,1219,32,1,2,2,2,2,2,6,6,1.0,0
36500,787,46,1,1,2,2,7,13,2,4,0.5384615384615384,0
44500,1011,44,1,0,1,2,10,12,6,7,0.8333333333333334,0
44000,967,46,2,0,1,2,4,4,6,7,1.0,0
100000,1449,69,3,0,4,2,2,5,6,7,0.4,1
45000,1125,40,2,0,1,2,2,9,6,7,0.2222222222222222,1
32500,903,36,1,2,1,2,5,11,5,5,0.45454545454545453,1
28500,1295,22,1,2,1,2,10,11,5,5,0.9090909090909091,0
58000,753,77,2,1,0,1,3,9,2,5,0.3333333333333333,1
45000,1071,42,2,1,2,0,15,16,4,39,0.9375,0
43500,1176,37,1,2,4,2,3,5,6,6,0.6,0
39000,1182,33,1,0,1,2,4,5,6,41,0.8,0
59999,1132,53,2,2,0,2,2,5,5,21,0.4,1
43500,1036,42,1,0,3,0,9,9,5,7,1.0,0
130000,1204,108,2,3,1,2,4,10,7,7,0.4,1
39500,840,47,2,3,1,2,2,3,5,7,0.6666666666666666,0
68800,917,75,2,0,1,1,10,12,5,3,0.8333333333333334,0
35000,729,48,1,2,3,1,12,12,5,3,1.0,0
90000,938,96,2,3,4,2,5,6,6,17,0.8333333333333334,0
80000,1000,80,3,1,2,0,9,9,6,4,1.0,0
44500,967,46,1,1,0,0,7,9,5,4,0.7777777777777778,0
49800,889,56,2,1,0,1,4,9,2,3,0.4444444444444444,1
79000,963,82,3,2,2,1,5,9,5,6,0.5555555555555556,0
44000,1000,44,1,1,2,1,8,9,5,4,0.8888888888888888,0
64000,1164,55,2,1,2,1,2,13,5,4,0.15384615384615385,1
58000,921,63,2,1,0,1,7,12,2,3,0.5833333333333334,0
106000,1472,72,2,2,4,1,10,15,5,6,0.6666666666666666,0
53000,1128,47,2,1,2,2,1,5,5,4,0.2,0
77554,860,90,2,3,1,1,12,13,5,3,0.9230769230769231,0
51800,1026,50,2,1,0,0,11,14,5,3,0.7857142857142857,0
74000,755,98,3,3,1,1,12,15,5,3,0.8,0
53500,1163,46,1,2,1,1,12,12,5,5,1.0,0
108000,1029,105,3,3,4,1,3,9,5,8,0.3333333333333333,1
78000,929,84,3,1,0,0,8,10,5,4,0.8,0
46700,730,64,2,1,0,1,13,16,2,3,0.8125,0
96000,1000,96,3,2,1,1,9,10,5,5,0.9,0
13000,722,18,1,3,1,2,3,4,5,7,0.75,0
73000,1123,65,2,2,1,1,4,9,5,5,0.4444444444444444,1
51500,1073,48,1,1,0,1,2,9,5,3,0.2222222222222222,1
54500,940,58,3,1,0,0,4,4,6,4,1.0,0
86000,956,90,3,1,2,2,5,6,6,50,0.8333333333333334,0
57000,1295,44,2,1,2,2,1,5,5,4,0.2,0
45000,865,52,1,1,0,2,12,12,6,5,1.0,0
37500,1042,36,1,0,3,0,1,9,5,7,0.1111111111111111,0
65500,1191,55,2,0,2,0,2,9,6,41,0.2222222222222222,1
56000,1217,46,2,2,2,0,1,5,5,6,0.2,0
49500,1151,43,2,1,2,0,1,4,5,4,0.25,0
45000,1250,36,2,3,0,1,5,9,5,7,0.5555555555555556,0
36000,898,40,1,3,4,2,15,16,2,7,0.9375,0
87000,1088,80,2,1,0,1,3,14,2,3,0.21428571428571427,1
125000,1250,100,3,2,2,2,5,6,5,29,0.8333333333333334,0
87000,870,100,3,1,2,1,7,9,5,6,0.7777777777777778,0
53500,939,57,3,0,2,2,5,5,6,41,1.0,0
87000,956,91,3,1,0,1,12,12,5,6,1.0,0
58500,1170,50,2,1,3,2,7,8,5,27,0.875,0
55000,932,59,3,2,2,0,4,4,5,6,1.0,0
130000,1300,100,3,0,0,2,13,14,5,14,0.9285714285714286,0
87000,777,112,3,2,3,1,3,10,5,6,0.3,1
36000,898,40,1,3,3,2,15,16,2,3,0.9375,0
87000,1261,69,2,1,0,1,5,9,5,4,0.5555555555555556,0
70000,1186,59,2,1,0,1,11,14,2,3,0.7857142857142857,0
42500,924,46,1,2,3,2,2,7,5,6,0.2857142857142857,1
120150,890,135,3,1,0,2,5,10,5,4,0.5,1
160000,1481,108,4,2,3,2,4,9,5,4,0.4444444444444444,1
147000,1470,100,3,3,4,1,7,9,5,7,0.7777777777777778,0
108500,798,136,3,1,2,1,9,10,5,4,0.9,0
115000,958,120,3,2,2,1,10,10,5,6,1.0,0
43500,1176,37,1,2,4,2,3,5,5,6,0.6,0
56250,750,75,2,2,4,1,4,12,2,1,0.3333333333333333,1
97000,1540,63,2,1,0,1,6,8,5,3,0.75,0
48000,857,56,2,2,3,2,3,5,6,6,0.6,0
68400,950,72,2,3,1,1,3,9,5,2,0.3333333333333333,1
54000,931,58,3,2,2,0,4,4,6,6,1.0,0
85000,1164,73,3,1,4,2,10,11,5,4,0.9090909090909091,0
65000,1226,53,1,1,0,0,7,14,2,3,0.5,1
50400,700,72,2,1,2,1,8,9,2,2,0.8888888888888888,0
70500,1052,67,3,1,1,2,7,8,5,8,0.875,0
70000,1186,59,2,1,0,1,11,14,2,3,0.7857142857142857,0
53000,855,62,2,1,0,1,6,14,2,4,0.42857142857142855,1
87000,1088,80,2,1,0,1,3,14,2,3,0.21428571428571427,1
39500,1197,33,1,1,2,2,2,5,6,4,0.4,1
58000,1208,48,1,1,2,2,4,10,5,7,0.4,1
112000,1018,110,3,1,3,2,10,12,5,4,0.8333333333333334,0
80000,909,88,3,2,2,1,11,18,6,7,0.6111111111111112,0
160000,1067,150,3,0,0,1,10,10,5,7,1.0,0
122670,870,141,3,1,0,0,5,14,5,3,0.35714285714285715,1
43000,782,55,2,1,2,1,9,12,2,4,0.75,0
43000,741,58,2,1,4,2,9,10,2,4,0.9,0
59500,1545,38,1,1,0,1,5,8,5,4,0.625,0
64000,1164,55,2,1,0,2,2,12,5,4,0.16666666666666666,1
65000,1121,58,3,3,1,0,5,5,5,7,1.0,0
47500,950,50,1,1,1,2,1,9,6,4,0.1111111111111111,0
145000,1408,103,3,1,0,1,3,12,5,6,0.25,1
76000,1013,75,3,2,4,2,2,9,6,6,0.2222222222222222,1
65000,1226,53,1,1,0,0,7,14,2,3,0.5,1
59500,1566,38,1,1,0,1,5,8,5,4,0.625,0
83000,1012,82,3,3,1,0,2,9,6,45,0.2222222222222222,1
70000,1228,57,2,1,2,1,8,10,5,4,0.8,0
47500,950,50,1,1,1,0,1,9,5,4,0.1111111111111111,0
41000,976,42,1,2,4,2,3,5,4,46,0.6,0
125000,1250,100,3,2,2,2,5,6,5,29,0.8333333333333334,0
41000,911,45,1,1,3,0,6,9,5,11,0.6666666666666666,0
59500,1545,38,1,1,0,1,5,8,5,4,0.625,0
62000,1000,62,1,3,1,1,5,14,2,4,0.35714285714285715,1
65000,1226,53,1,2,1,2,7,14,5,6,0.5,1
55800,900,62,3,1,2,1,10,14,5,4,0.7142857142857143,0
67000,1241,54,2,1,2,0,4,9,6,4,0.4444444444444444,1
